title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
【永久保存版】混ぜて冷やすだけ！夏に食べたいアイス3選  / [3 recipes ] Easy Ice Cream | Oyatsu Lab.,/watch?v=4qe0zUDaHzo,1392,Oyatsu Lab. [おやつラボ],22400,,5066,27
出来立てを食べてほしい！白玉団子の作り方 / Mochi (Japanese Rice Dumplings / Easy recipe)  | Oyatsu Lab.,/watch?v=E4BhD27WhsU,1035,Oyatsu Lab. [おやつラボ],22400,,5066,20
【卵白消費】白い恋人風チョコラングドシャの作り方  / Cat's Tongue Cookies (Langue de chat) | Oyatsu Lab.,/watch?v=S_XeRUzY5r8,1265,Oyatsu Lab. [おやつラボ],22400,,5066,25
【１つ10円】サクほろ食感のコツ！ディアマン塩クッキーの作り方 / French Diamond Salted Cookies | Oyatsu Lab.,/watch?v=ni50ILKmM5A,1304,Oyatsu Lab. [おやつラボ],22400,,5066,26
【10円で出来る】オールドファッションドーナツ / [Easy Recipe ]¢10 Old Fashioned Donuts | Oyatsu Lab.,/watch?v=EsHMW_V5Ipw,2116,Oyatsu Lab. [おやつラボ],22400,,5066,42
【材料5個】丁寧なスイートポテトの作り方 / [5 Ingredients ] Japanese Sweet Potato Cake  | Oyatsu Lab.,/watch?v=zux4PLgT8hI,956,Oyatsu Lab. [おやつラボ],22400,,5066,19
【低糖質】カントリーマアム風クッキーの作り方 / Soft Chewy Chocolate Cookies (Keto Recipe) | Oyatsu Lab.,/watch?v=D2hJ53syD_Y,1388,Oyatsu Lab. [おやつラボ],22400,,5066,27
【材料２つ】超簡単スコーンの作り方 (ホットケーキミックス/バターなし) / 2 ingredients Super Easy Scone Recipe | Oyatsu Lab.,/watch?v=AbPiIFZPojI,3824,Oyatsu Lab. [おやつラボ],22400,,5066,75
【ホットケーキミックス】サクふわスコーンの作り方（材料5つ） / Easy Scone Recipe (Pancake Mix)  | Oyatsu Lab.,/watch?v=YKGFyZRPi2c,2227,Oyatsu Lab. [おやつラボ],22400,,5066,44
ロータスレアチーズケーキタルトの作り方（音フェチ）/ Lotus Cheesecake Tart | Oyatsu Lab.,/watch?v=Yd9S_PpAIfM,962,Oyatsu Lab. [おやつラボ],22400,,5066,19
まるごと桃のチーズケーキタルト（音フェチ） / Peach Cheesecake Tart | Oyatsu Lab.,/watch?v=uyvVZOq9KwY,1095,Oyatsu Lab. [おやつラボ],22400,,5066,22
メロンショートケーキの作り方（音フェチ） / Melon Shortcake | Oyatsu Lab.,/watch?v=At_xigjjJa4,904,Oyatsu Lab. [おやつラボ],22400,,5066,18
【低糖質レシピ】おから豆腐ガトーショコラ（糖質制限ダイエット）/ Keto Chocolate Cake | Oyatsu Lab.,/watch?v=QyMRI1irTaQ,2098,Oyatsu Lab. [おやつラボ],22400,,5066,41
スポンジケーキがうまく焼けないあなたへ / Vanilla Sponge Cake | Oyatsu Lab.,/watch?v=ExPtF0vL9UQ,1353,Oyatsu Lab. [おやつラボ],22400,,5066,27
【低糖質レシピ】おから絞り出しクッキー (低糖質ダイエット) / Squeezed Keto Cookies | Oyatsu Lab.,/watch?v=-s20LmWd0Wk,684,Oyatsu Lab. [おやつラボ],22400,,5066,14
【揚げない】ドーナツの作り方 （音フェチ）/ Baked Donuts (ASMR/ Cooking sound) | Oyatsu Lab.,/watch?v=lAVNBLbsi_w,1205,Oyatsu Lab. [おやつラボ],22400,,5066,24
【1つ23円】たまご蒸しパン 音フェチ / Egg Steamed Bread (ASMR) | Oyatsu Lab.,/watch?v=XPCpk7oYiVw,1788,Oyatsu Lab. [おやつラボ],22400,,5066,35
【1つ37円】こねないシナモンロール（音フェチ） / No Knead Cinnamon Roll | Oyatsu Lab.,/watch?v=Z0YI3288VUg,1797,Oyatsu Lab. [おやつラボ],22400,,5066,35
クリームチーズのパウンドケーキ / Cream Cheese Pound Cake | Oyatsu Lab.,/watch?v=m6igdeiQuQw,1467,Oyatsu Lab. [おやつラボ],22400,,5066,29
おからアイスボックスクッキー【低糖質 / ダイエット】（音フェチ） / Okara Cookies | Oyatsu Lab.,/watch?v=lcZi6bNkf80,2095,Oyatsu Lab. [おやつラボ],22400,,5066,41
おばあちゃんのホットケーキ / Japanese Pancake | Oyatsu Lab.,/watch?v=Bi5TQxTkSHQ,1259,Oyatsu Lab. [おやつラボ],22400,,5066,25
【低糖質ダイエット】おからチョコ台湾カステラ (音フェチ)/ Chocolate Taiwanese Castella (Cotton Sponge Cake)| Oyatsu Lab.,/watch?v=lqarMDsvoew,1015,Oyatsu Lab. [おやつラボ],22400,,5066,20
クリームチーズプリン（イタリアンプリン）音フェチ / Cheesecake Pudding [No oven] | Oyatsu Lab.,/watch?v=lnNFDtui--0,2429,Oyatsu Lab. [おやつラボ],22400,,5066,48
ブルーベリースコーン（音フェチ） / Blueberry Scones | Oyatsu Lab.,/watch?v=h8rKde66smM,1008,Oyatsu Lab. [おやつラボ],22400,,5066,20
冷やしクリームちぎりパン (ブルーベリー）/ Blueberry Cream White Bread | Oyatsu Lab.,/watch?v=QMHIoxESBSM,911,Oyatsu Lab. [おやつラボ],22400,,5066,18
手作りバニラアイスクリーム/ Homemade Rich Vanilla Ice Cream [5 Ingredients ] | Oyatsu Lab.,/watch?v=I5D1eM7TChw,1091,Oyatsu Lab. [おやつラボ],22400,,5066,22
低糖質コーヒーゼリードリンク（ダイエット） / [Keto] Coffee Jelly Drink (Low carb) | Oyatsu Lab.,/watch?v=0_oX_aS4xAE,1208,Oyatsu Lab. [おやつラボ],22400,,5066,24
世界一ふわふわ！台湾カステラ / The Fluffiest Taiwanese Castella | Oyatsu Lab.,/watch?v=xJj5KJFLjm8,1683,Oyatsu Lab. [おやつラボ],22400,,5066,33
【低糖質】ココナッツマフィンの作り方 (ダイエット)/ Coconuts macaroon [Keto/ Low carb] | Oyatsu Lab.,/watch?v=mGKkSsXJfN0,781,Oyatsu Lab. [おやつラボ],22400,,5066,15
昔懐かしい固いプリン (音フェチ) / Japanese Custard Pudding (Flan) | Oyatsu Lab.,/watch?v=ljjX_Q0XONY,2615,Oyatsu Lab. [おやつラボ],22400,,5066,52
サラベスのフレンチトースト【朝食の女王】/ Sarabeth's French Toast | Oyatsu Lab.,/watch?v=DNB-VX8tQ6s,946,Oyatsu Lab. [おやつラボ],22400,,5066,19
【材料３つ】バナナジュースの作り方 / Banana Milk Shake (3 Ingredients)  | Oyatsu Lab.,/watch?v=akVdbnGmAzg,1179,Oyatsu Lab. [おやつラボ],22400,,5066,23
バラのダルゴナコーヒー・ラテ【低糖質レシピ/ダイエット】/ Rose Dalgona Coffee and Latte (Low carb/Keto) | Oyatsu Lab.,/watch?v=tqu5g7VNTxI,799,Oyatsu Lab. [おやつラボ],22400,,5066,16
練乳かすてらプリンケーキ【音フェチ】/ Condensed Milk Custard Pudding Cake | Oyatsu Lab.,/watch?v=D80rU8C9DPQ,1111,Oyatsu Lab. [おやつラボ],22400,,5066,22
低糖質バスクチーズケーキ【音フェチ / 低糖質スイーツ/ダイエット】 / [Low carb] Basque Burnt Cheesecake (Keto) | Oyatsu Lab.,/watch?v=gugXCwkRk8E,1716,Oyatsu Lab. [おやつラボ],22400,,5066,34
【冷やせば完成】練乳オレオチョコミントアイス(Oreo Icecream)の作り方【音フェチ】  | Oyatsu Lab.,/watch?v=3BsTgcgqqaw,1512,Oyatsu Lab. [おやつラボ],22400,,5066,30
【一晩で完成】3種類のフルーツシロップの作り方(レモンシロップ)【音フェチ】 | Oyatsu Lab.,/watch?v=jDiGVVABkq8,1593,Oyatsu Lab. [おやつラボ],22400,,5066,31
"【簡単！】材料５つで""こねないパン""の作り方【音フェチ】 | Oyatsu Lab.",/watch?v=zL6aON-2TP0,677,Oyatsu Lab. [おやつラボ],22400,,5066,13
梅干しの作り方〜しそ漬け編〜【音フェチ】 | Oyatsu Lab.,/watch?v=6ITmDZc53cU,8425,Oyatsu Lab. [おやつラボ],22400,,5066,166
【バター・卵なし】3種類のスノーボールクッキーの作り方（米粉 / グルテンフリー）【音フェチ】| Oyatsu Lab.,/watch?v=_BOhRVMVq6g,1190,Oyatsu Lab. [おやつラボ],22400,,5066,23
濃厚！３層のマンゴーレアチーズケーキ(Mango Cheesecake)の作り方【音フェチ】 | Oyatsu Lab.,/watch?v=3V5nW5_P8cw,2000,Oyatsu Lab. [おやつラボ],22400,,5066,39
【低糖質レシピ】チョコレートムースケーキの作り方【ダイエットレシピ】 / (Chocolate Mousse Cake)| Oyatsu Lab.,/watch?v=htNjGBbC-A4,1629,Oyatsu Lab. [おやつラボ],22400,,5066,32
食べる宝石「琥珀糖 (Kohakuto)」の作り方  | Oyatsu Lab.,/watch?v=WYvJTkaFoQo,4636,Oyatsu Lab. [おやつラボ],22400,,5066,92
ビニール袋で簡単！梅干しの作り方 〜塩漬け編〜 | Oyatsu Lab.,/watch?v=ct-wznBwsHw,21921,Oyatsu Lab. [おやつラボ],22400,,5066,433
SUB) ふわふわ！ミルクちぎりパンの作り方(Milk Bread Recipe) | Oyatsu Lab.,/watch?v=E8Kev4fLo7Q,1245,Oyatsu Lab. [おやつラボ],22400,,5066,25
SUB) ミスターチーズケーキ(Mr.Cheesecake)の作り方（公式レシピ）| Oyatsu Lab.,/watch?v=e6Y674BRhPw,4334,Oyatsu Lab. [おやつラボ],22400,,5066,86
バター不使用！オートミールバナナマフィン(Oatmeal Banana Muffins)の作り方 （グルテンフリー）| Oyatsu Lab.,/watch?v=v5ItQOJOMko,1379,Oyatsu Lab. [おやつラボ],22400,,5066,27
本当に美味しい！わらび餅の作り方 | Oyatsu Lab.,/watch?v=HPBElsnpRe0,2770,Oyatsu Lab. [おやつラボ],22400,,5066,55
【電子レンジ】おからチョコ蒸しパン(Steamed Chocolate Bread)の作り方 【糖質制限/低糖質ダイエット】 | Oyatsu Lab.,/watch?v=z16od8PCf9M,11605,Oyatsu Lab. [おやつラボ],22400,,5066,229
ロータスニューヨークチーズケーキ(New York Cheesecake)の作り方 | Oyatsu Lab.,/watch?v=E9cYsB1yLBQ,2167,Oyatsu Lab. [おやつラボ],22400,,5066,43
本当に美味しい！もちもちチョコクッキーの作り方 このもちもち感クセになる| Oyatsu Lab.,/watch?v=AG8SWEtich0,1520,Oyatsu Lab. [おやつラボ],22400,,5066,30
まるで生チョコ！濃厚ガトーショコラ(Chocolate Cake)の作り方（パウンド型）【グルテンフリー】 | Oyatsu Lab.,/watch?v=tL2CAIPmLbc,3678,Oyatsu Lab. [おやつラボ],22400,,5066,73
さくらんぼのレアチーズケーキの作り方 (オーブン不要）| Oyatsu Lab.,/watch?v=qFe_SnokPA8,1937,Oyatsu Lab. [おやつラボ],22400,,5066,38
【ホットケーキミックス】フルーツミルクレープ(Crape Cake)の作り方 | Oyatsu Lab.,/watch?v=qShjWCF-pQE,2198,Oyatsu Lab. [おやつラボ],22400,,5066,43
濃厚！抹茶テリーヌの作り方 | Oyatsu Lab.,/watch?v=J6W6XlpbzdA,2735,Oyatsu Lab. [おやつラボ],22400,,5066,54
【材料4つ】キャラメル食パンポップコーン(Caramel Popcorn)の作り方（食パンアレンジ） | Oyatsu Lab.,/watch?v=8hAWOEoslRA,3017,Oyatsu Lab. [おやつラボ],22400,,5066,60
1分混ぜるだけ！こねないミニ食パンの作り方 （グルテンフリー・パウンド型使用） | Oyatsu Lab.,/watch?v=61MEJTIFaHM,9208,Oyatsu Lab. [おやつラボ],22400,,5066,182
卵1つだけ！カステラパンケーキの作り方 （孤独のグルメ／米粉使用）グルテンフリー | Oyatsu Lab.,/watch?v=8svmaYWtN4w,14221,Oyatsu Lab. [おやつラボ],22400,,5066,281
【もっちり】ポンデリングの作り方 | Oyatsu Lab.,/watch?v=ADuzt3s0-DQ,6319,Oyatsu Lab. [おやつラボ],22400,,5066,125
もちもち！抹茶みるくプリン(MATCHA Milk Pudding) の作り方 （オーブン不要）| Oyatsu Lab.,/watch?v=n9rtY0pjrkM,4168,Oyatsu Lab. [おやつラボ],22400,,5066,82
【材料5つ！混ぜて焼くだけ】ピエール・エルメ公式　ガトーショコラの作り方 | Oyatsu Lab.,/watch?v=jhAxpeVi05o,5614,Oyatsu Lab. [おやつラボ],22400,,5066,111
甘酸っぱい！しそジュースの作り方 / Japanese Shiso Juice Recipe | Oyatsu Lab.,/watch?v=gUH9d_UiBQU,1714,Oyatsu Lab. [おやつラボ],22400,,5066,34
もちもち！みるく蒸しパンの作り方 / Gluten FREE Milk Steamed Cake | Oyatsu Lab.,/watch?v=Dnvw7m3rKik,8382,Oyatsu Lab. [おやつラボ],22400,,5066,165
【米粉】ウィークエンドシトロン（レモンパウンドケーキ）の作り方（グルテンフリー） / Gluten Free Lemon Pound Cake Recipe | Oyatsu Lab.,/watch?v=IHNzUXurigw,2002,Oyatsu Lab. [おやつラボ],22400,,5066,40
【低糖質・グルテンフリー】台湾カステラの作り方 （大豆粉使用）/ Gluten Free Taiwanese Castella Recipe | Oyatsu Lab.,/watch?v=2vhg820rc68,2990,Oyatsu Lab. [おやつラボ],22400,,5066,59
【１日で完成】冷凍梅で作る梅シロップ（梅ジュース）の作り方 / Japanese Plum Syrup Recipe | Oyatsu Lab.,/watch?v=EPbPCP8uC5A,10044,Oyatsu Lab. [おやつラボ],22400,,5066,198
ASMR【１日で完成】冷凍梅で作る梅シロップ（梅ジュース）の作り方 / Japanese Plum Syrup Recipe | Oyatsu Lab.,/watch?v=RZWhy0nOHV8,45208,Oyatsu Lab. [おやつラボ],22400,,5066,892
ウインナーロールの作り方 / Sausage Bread Recipe | Oyatsu Lab.,/watch?v=bp1X1pOKC5E,1199,Oyatsu Lab. [おやつラボ],22400,,5066,24
濃厚！メロンレアチーズケーキの作り方 オーブン・卵不要レシピ/ No-bake Melon Cheesecake Recipe (Eggless) | Oyatsu Lab.,/watch?v=Tjb2PdYvmCU,1177,Oyatsu Lab. [おやつラボ],22400,,5066,23
ASMR 濃厚！メロンレアチーズケーキの作り方 オーブン・卵不要レシピ/ No-bake Melon Cheesecake Recipe (Eggless) | Oyatsu Lab.,/watch?v=sd74hfrwoeo,1885,Oyatsu Lab. [おやつラボ],22400,,5066,37
ASMR 押してもへこまない！シフォンケーキの作り方 音フェチ/ Chiffon Cake Recipe | Oyatsu Lab.,/watch?v=oMqiKYnxoLA,4847,Oyatsu Lab. [おやつラボ],22400,,5066,96
【耳がサックリ】食パンの作り方 毎日食べても飽きないシンプルな食パン / Japanese White Bread | Oyatsu Lab.,/watch?v=meJ564t9gh4,2198,Oyatsu Lab. [おやつラボ],22400,,5066,43
【材料3つ】もちもち豆腐ドーナツの作り方  ホットケーキミックス使用 / 3 Ingredients Tofu Donuts recipe | Oyatsu Lab.,/watch?v=7phzV2-wp98,3709,Oyatsu Lab. [おやつラボ],22400,,5066,73
【大人気！】ミニパンケーキの作り方 パンケーキシリアル / Pancake cereal recipe | Oyatsu Lab.,/watch?v=m8821xWeIhA,141810,Oyatsu Lab. [おやつラボ],22400,,5066,2799
【糖質90%OFF】低糖質レアチーズケーキの作り方 グルテンフリー ダイエットレシピ /  Healthy recipe No-bake cheesecake recipe | Oyatsu Lab.,/watch?v=JsiWHK4KHQU,13070,Oyatsu Lab. [おやつラボ],22400,,5066,258
【食パンアレンジ】サクふわっメロンパンの作り方 / Pineapple Bun recipe | Oyatsu Lab.,/watch?v=7_PkAj8aexA,9081,Oyatsu Lab. [おやつラボ],22400,,5066,179
サクもちっ新食感！台湾ドーナツの作り方 脆皮鮮奶甜甜圈風 / Taiwanese Doughnuts Recipe | Oyatsu Lab.,/watch?v=28l1FF_v5RE,5010,Oyatsu Lab. [おやつラボ],22400,,5066,99
卵1つ！抹茶マカロンの作り方 (ホワイトチョコガナッシュ) / Matcha Macarons Recipe | Oyatsu Lab.,/watch?v=BpPl5dzRLro,2439,Oyatsu Lab. [おやつラボ],22400,,5066,48
Japanese Strawberry Cheesecake Recipe ASMR / いちごレアチーズケーキの作り方 ふわふわスポンジ | Oyatsu Lab.,/watch?v=VNxMUBIGaaw,1485,Oyatsu Lab. [おやつラボ],22400,,5066,29
