title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
macaroniアプリで人気の！作り置き レシピ集,/watch?v=f_UIzguPmwA,44171,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ6日前,,,,,,,,,,,,,,,,,,,,,",18588,238
お手軽！手作りチーズナン,/watch?v=8ggb1C_0SeQ,12607,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,68
おうちで本格派。野菜のテリーヌ,/watch?v=St53vVLW3fI,7767,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,",18588,42
さっぱり爽やか！レモン レシピ集,/watch?v=b7NrJApb8y4,15689,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,84
お肉少なめでヘルシー♪おからナゲット,/watch?v=7o-c4TYLHy0,11571,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,62
ご当地の味。かつおの手こね寿司,/watch?v=TlVwhGG8Law,7130,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,",18588,38
苦味がたまらない！ゴーヤレシピ集,/watch?v=t_d7Vv95TpI,11538,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,62
レンジでおそば。アボカドわさびそば,/watch?v=mtHr8fIP8MY,9888,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,",18588,53
葛粉で本格派。ごま豆腐,/watch?v=HoxGL7x4OGU,7137,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,",18588,38
子供と作る！おやつレシピ集,/watch?v=Xd97vU1fCSU,13048,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,70
揚げずに簡単♪ポップコーンシュリンプ,/watch?v=3xJmt9PDSYQ,11698,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,",18588,63
夏の定番冷菜。トマトのすり流し汁,/watch?v=_5zrQ9UPfIY,8881,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,",18588,48
疲労回復！にんにく レシピ集,/watch?v=fntvb1sC-ts,32604,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,175
材料3つで！バナナミルクアイス,/watch?v=j99jweQ8Oao,13057,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,70
スタミナ満点。納豆チーズトースト,/watch?v=el5svoUKaas,10448,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,56
旨辛でやみつき！麻婆レシピ 10選,/watch?v=hFFUYUcm5dc,29481,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,159
混ぜて焼くだけ！ヨーグルトケーキ,/watch?v=bh0VZqpnlSc,25043,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,135
レンジで手軽に。鶏もも魯肉飯,/watch?v=wUk69P9zWyo,15809,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,85
元気回復！ガッツリ丼レシピ 10選,/watch?v=1AxyP4b4yFQ,42012,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,226
大量消費に！大葉のチーズチヂミ,/watch?v=5BviLfO8h74,16845,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,91
こんがり濃厚！バスクチーズケーキトースト,/watch?v=EYlWAvTLLzc,24644,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,",18588,133
食欲がない時におすすめ！さっぱりレシピ 10選,/watch?v=dzNym6yT82M,44989,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ1週間前,,,,,,,,,,,,,,,,,,,,,",18588,242
手ごねでおいしく。オニオンチーズブレッド,/watch?v=BktvHatDE_c,10756,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,58
【すぐ麺】和えるだけ！ツナマヨ明太パスタ,/watch?v=tirZBmHpoV8,13771,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,74
旨味たっぷり♪きのこレシピ集,/watch?v=bIcPyJDDy3Y,14774,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,79
お肉なし。豆腐の和風キーマカレー,/watch?v=2aPxr-3BfUI,9293,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,",18588,50
【作り置き】手羽元のマーマレード煮,/watch?v=rmUKWy4iuiA,9788,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,",18588,53
旨味がUP！オイスターソースレシピ集,/watch?v=RZObZfdjL1s,17092,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,92
シャキとろ食感。BLTロールレタス,/watch?v=pZ1BvxQv6hQ,7111,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,",18588,38
即席麺でアレンジ！ねぎだく冷やし中華,/watch?v=eEM_Wk0viOs,9373,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,",18588,50
ひんやりおいしい！夏おやつレシピ 10選,/watch?v=d6IOfDmrnRA,15865,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,85
簡単ワンボウル！レンチンミートソースパスタ,/watch?v=sN2dwoLu-iI,13022,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,70
スナック感覚♪ ひと口カレー豚カツ,/watch?v=hBZcmzBHsYM,11998,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,",18588,65
火を使わずに簡単！レンジおかずレシピ 10選,/watch?v=X6-zt4JcPUY,34888,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,188
【作り置き】なすのねぎ味噌ポン漬け,/watch?v=ncx6KD7GE_E,13599,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,73
夏にぴったり！さば缶とレモンの冷製パスタ,/watch?v=_cHtGRS2ep4,12364,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,67
ネバネバ・シャキシャキ！オクラ レシピ集,/watch?v=45wP3TSbL6Q,28705,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,154
豆腐でおつまみ。油そば風冷奴,/watch?v=IhLA9QKq5Es,10995,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,59
材料3つで！クッキークリームアイス,/watch?v=l60PQ533RRw,10952,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,59
スタミナ満点！豚キムチレシピ 10選,/watch?v=4g1tHb2y4nY,18473,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,",18588,99
夏のおやつに。スイカクッキー,/watch?v=iQcy1W-VjqM,9448,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,",18588,51
片手でぱくっと！オムライスバーガー,/watch?v=WcqOeGE9iD4,12069,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,",18588,65
暑い日にぴったり！冷やし麺レシピ 10選,/watch?v=vNWtiV49IpY,56397,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ2週間前,,,,,,,,,,,,,,,,,,,,,,",18588,303
サクサクさっぱり♪定番レモンパイ,/watch?v=k8gnbIvlf78,10837,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,58
和食の基本。夏野菜の炊き合わせ,/watch?v=24HU6yzBG2c,33613,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,181
macaroni storeで人気！おすすめグッズを使ったレシピ,/watch?v=xlui0JlJwHU,10729,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,58
【すぐ麺】ツナトマト冷やしうどん,/watch?v=Q4E89x3MCBE,19038,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,102
パラッと本格！ザーサイ炒飯,/watch?v=vl0vzYVPOTI,7299,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,",18588,39
アレンジ色々♪りんごレシピ集,/watch?v=cdnxKukOyJM,9280,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,",18588,50
やみつき！悪魔の豆腐丼,/watch?v=UmJRRju2jhw,70696,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,",18588,380
優しい味わい。カレーコンソメスープ,/watch?v=_PD1VfzqPCo,16464,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,",18588,89
簡単デリ風！キムマヨサラダスパゲッティ,/watch?v=RRvY_jTyTf4,16721,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,90
基本の副菜。いんげんとベーコンのソテー,/watch?v=zCB1W6RI7jQ,8243,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,",18588,44
おやつもおかずも♪豆乳レシピ10選,/watch?v=aynSqaDMHkc,16507,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,89
【作り置き】大量消費！大葉のブラックペッパー漬け,/watch?v=egtOiNZF9ng,78333,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,421
【基本のレシピ】 酢豚,/watch?v=Xh9vh0IINYI,11395,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,61
おかずもおやつも！かぼちゃレシピ集,/watch?v=e-yREMZPYUc,8418,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,",18588,45
大量消費！にんじんレシピ集,/watch?v=e--kBtDI33Y,23234,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,125
夏のおつまみ。枝豆のピリ辛醤油漬け,/watch?v=yHUPDOSzNnM,21713,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,117
レパートリーが増える♪生姜焼きレシピ集,/watch?v=pxUWqQbNMis,15973,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,86
管理栄養士が教える！1週間のヘルシー晩ごはん献立,/watch?v=J_kOlkds754,47911,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,",18588,258
コクうま！味噌バターコーン焼きおにぎり,/watch?v=_FyYxFZgA4A,33912,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,182
ダイエットにおすすめ♪糖質オフ弁当レシピ集,/watch?v=Z0R4O5ySMIU,18195,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,98
香ばし風味がたまらない！きな粉レシピ集,/watch?v=9-3aUNFiy48,32302,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ3週間前,,,,,,,,,,,,,,,,,,,,,",18588,174
材料3つで簡単。ひと口あいすまんじゅう風,/watch?v=cioJBr5SbiY,8388,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ4週間前,,,,,,,,,,,,,,,,,,,,",18588,45
パイシートでお手軽！基本のアップルパイ,/watch?v=Mlmif9X6T-Q,20315,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ4週間前,,,,,,,,,,,,,,,,,,,,",18588,109
おつまみやおかずに！チヂミレシピ10選,/watch?v=1n5J-lARQo0,61054,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ4週間前,,,,,,,,,,,,,,,,,,,,,",18588,328
白玉粉で！簡単モチコチキン,/watch?v=ykhngqZTjS8,21643,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ4週間前,,,,,,,,,,,,,,,,,,,,,",18588,116
定番和スイーツ。基本の牛乳かん,/watch?v=FXC6ljgMsVE,18666,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ4週間前,,,,,,,,,,,,,,,,,,,,,",18588,100
彩りよくおいしい！ブロッコリーレシピ集,/watch?v=kIX-dNF4H3k,25396,| マカロニ,32600,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マカロニ4週間前,,,,,,,,,,,,,,,,,,,,,",18588,137
